_start,_stop,_time,gas,humidity,temperature
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:22.563Z,32,74,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:27.49Z,25,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:32.555Z,31,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:37.505Z,25,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:42.53Z,32,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:47.536Z,25,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:52.552Z,31,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:57:57.535Z,24,74,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:02.568Z,32,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:07.499Z,25,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:12.565Z,31,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:17.513Z,25,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:22.545Z,32,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:27.545Z,25,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:32.505Z,31,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:37.525Z,25,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:42.565Z,31,74,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:47.505Z,24,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:52.541Z,32,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:58:57.506Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:02.539Z,32,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:07.485Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:12.546Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:17.516Z,25,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:22.569Z,32,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:27.526Z,24,74,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:32.566Z,32,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:37.516Z,25,74,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:42.532Z,32,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:47.533Z,24,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:52.54Z,31,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T10:59:57.527Z,25,74,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:02.524Z,32,74,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:07.499Z,24,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:12.546Z,32,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:17.525Z,25,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:22.532Z,31,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:27.526Z,25,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:32.546Z,32,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:37.515Z,24,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:42.527Z,32,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:47.525Z,24,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:52.546Z,32,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:00:57.485Z,24,74,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:02.532Z,31,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:07.527Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:12.634Z,31,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:17.527Z,24,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:22.546Z,32,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:27.497Z,24,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:32.582Z,32,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:37.506Z,25,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:42.525Z,32,74,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:47.534Z,25,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:52.505Z,32,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:01:57.515Z,25,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:02.525Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:07.49Z,25,74,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:12.505Z,32,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:17.507Z,25,74,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:22.531Z,31,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:27.485Z,25,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:32.506Z,32,74,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:37.491Z,25,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:42.505Z,32,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:47.491Z,24,74,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:52.545Z,32,74,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:02:57.484Z,24,74,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:02.54Z,31,74,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:07.505Z,25,74,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:12.545Z,32,73,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:17.506Z,25,73,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:22.568Z,32,73,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:27.515Z,24,73,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:32.504Z,32,73,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:37.522Z,25,73,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:42.548Z,31,73,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:48.066Z,24,73,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:52.545Z,31,73,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:03:57.514Z,24,72,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:02.546Z,30,73,30.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:07.491Z,24,73,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:12.546Z,31,73,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:17.484Z,24,73,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:22.532Z,31,73,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:27.49Z,24,73,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:32.503Z,31,73,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:37.504Z,24,74,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:42.505Z,31,74,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:47.491Z,24,74,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:52.505Z,31,74,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:04:57.484Z,24,74,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:02.537Z,24,75,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:07.546Z,24,75,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:12.537Z,31,75,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:17.562Z,24,75,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:22.54Z,31,75,30.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:27.471Z,24,75,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:32.529Z,31,75,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:37.509Z,24,75,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:42.539Z,31,76,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:47.526Z,24,76,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:52.55Z,31,76,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:05:57.49Z,24,76,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:02.603Z,31,76,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:07.489Z,24,76,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:12.55Z,32,76,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:17.49Z,24,76,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:22.521Z,32,76,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:27.527Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:32.54Z,31,77,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:37.53Z,24,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:42.54Z,32,77,30.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:47.49Z,24,77,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:52.55Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:06:57.51Z,24,77,30.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:02.515Z,31,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:07.49Z,24,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:12.512Z,31,77,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:17.48Z,24,77,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:22.564Z,31,77,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:27.482Z,24,77,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:32.566Z,32,77,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:37.508Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:42.513Z,31,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:47.547Z,25,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:52.54Z,31,78,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:07:57.53Z,25,78,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:02.53Z,31,78,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:07.508Z,24,78,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:12.56Z,31,78,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:17.473Z,24,78,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:22.512Z,31,78,30.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:27.509Z,24,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:32.538Z,31,78,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:37.487Z,24,78,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:42.571Z,31,78,30.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:47.5Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:52.559Z,31,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:08:57.478Z,24,78,30.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:02.512Z,31,77,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:07.57Z,25,77,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:12.511Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:17.509Z,24,77,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:22.529Z,31,77,30.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:27.509Z,25,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:32.536Z,31,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:37.5Z,24,77,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:42.514Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:47.479Z,24,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:52.512Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:09:57.489Z,24,77,30
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:02.53Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:07.468Z,24,77,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:12.54Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:17.501Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:22.539Z,32,77,30.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:27.547Z,24,77,30.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:32.551Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:37.528Z,24,77,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:42.55Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:47.518Z,24,77,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:52.558Z,31,77,30.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:10:57.528Z,24,77,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:02.54Z,32,77,30.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:07.518Z,24,77,30.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:12.511Z,31,77,30.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:17.502Z,24,77,30.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:22.53Z,31,77,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:27.476Z,24,76,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:32.56Z,24,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:37.5Z,24,76,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:42.53Z,31,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:47.491Z,24,77,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:52.548Z,31,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:11:57.527Z,24,76,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:02.56Z,31,76,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:07.472Z,24,76,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:12.54Z,31,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:17.509Z,24,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:22.557Z,31,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:27.518Z,24,76,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:32.539Z,31,77,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:37.53Z,25,76,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:42.53Z,24,76,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:47.48Z,25,76,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:52.558Z,31,77,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:12:57.499Z,24,76,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:02.539Z,31,76,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:07.511Z,24,76,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:12.566Z,31,77,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:19.874Z,24,77,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:22.514Z,31,76,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:27.512Z,25,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:32.529Z,31,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:37.479Z,24,76,31.7
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:42.511Z,31,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:47.479Z,24,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:52.506Z,31,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:13:57.471Z,24,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:02.519Z,31,76,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:07.579Z,25,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:12.51Z,32,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:17.471Z,26,76,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:22.511Z,32,77,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:27.52Z,25,77,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:32.549Z,32,77,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:37.509Z,26,76,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:42.529Z,26,77,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:47.499Z,26,77,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:52.55Z,32,76,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:14:57.499Z,25,76,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:02.57Z,32,76,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:07.479Z,24,76,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:12.548Z,31,76,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:17.487Z,25,77,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:22.529Z,32,76,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:27.509Z,24,76,31.3
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:32.549Z,31,77,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:37.499Z,24,77,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:42.537Z,31,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:47.546Z,25,76,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:52.546Z,32,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:15:57.519Z,24,77,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:02.538Z,31,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:07.499Z,24,77,31.2
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:12.559Z,32,76,31.9
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:17.471Z,24,77,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:22.529Z,31,77,31.4
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:27.509Z,24,76,31.5
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:32.536Z,31,77,31.6
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:37.518Z,24,76,31.8
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:42.511Z,31,77,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:47.498Z,24,77,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:52.539Z,32,77,31
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:16:57.47Z,24,77,31.1
1970-01-01T00:00:00Z,2025-05-21T07:59:13.9097258Z,2025-05-13T11:17:02.537Z,31,77,31.3
